lineId_stopIdOrigen_stopIdDestino,velocidad_promedio,muestras
2211_518034_518036,11.57,139
2842_514432_514278,11.27,38
131_500650_500401,28.56,2
2242_514133_514396,29.84,28
3441_514219_514067,21.33,473
302_519043_519069,13.18,1
2121_513251_513259,14.53,3
3441_514219_514068,30.93,1
2121_513251_513253,34.17,298
3192_511074_511463,21.81,1
333_513029_513030,25.79,393
2273_514410_514409,13.12,99
2841_514081_514232,35.79,1
243_514095_513152,0.50,1
217_501854_502200,20.21,1
2273_516038_516040,32.57,363
2212_518058_503004,24.03,61
3781_517163_517164,25.53,308
2121_511282_515041,6.93,1
3781_517163_517165,11.38,70
421_502050_501852,42.33,1
370_517195_517196,34.43,224
333_513045_504005,16.32,1
2121_500202_513251,44.22,1
427_502551_502501,5.55,90
2273_516038_516036,22.12,29
2104_511281_502301,12.85,213
302_519043_519079,19.12,6
1571_502901_502951,27.07,786
333_513029_513041,40.28,4
2301_512018_513260,24.04,3
140_501450_501500,18.32,801
377_516141_516271,28.53,238
2301_512018_513264,28.32,73
377_516141_516273,21.90,5
377_516141_516272,8.25,2
2301_512018_513262,36.18,442
377_516141_516274,18.32,5
3132_511472_511492,16.90,207
2211_502315_501502,38.51,1
376_517259_517068,16.63,39
1472_501752_501851,38.06,1
2212_514410_514409,13.61,90
1472_501003_501403,35.75,722
3131_511269_511484,10.89,1
2101_519021_516078,25.56,321
2121_516196_516194,6.62,27
3122_511072_511171,17.78,358
3122_511072_511172,23.41,3
303_519113_519087,25.38,3
2242_513216_513328,24.01,367
303_519113_519086,16.17,399
2273_518016_516048,10.50,1
2102_516214_519022,8.44,1
2274_517007_501001,29.82,1
371_517021_517023,5.58,13
3124_511433_511435,22.96,1
282_518135_518134,16.68,89
441_502303_501951,59.29,1
2273_518075_500102,8.56,1
3124_511433_511436,14.78,3
2471_514379_514076,21.11,1
282_518135_518132,12.60,1
2841_514048_514538,29.58,295
3124_511433_511434,19.38,53
304_519130_519131,8.31,5
282_518143_514350,39.23,1
304_519130_519132,24.77,45
304_519130_519133,19.83,14
3124_511433_511437,16.55,190
282_518135_518136,15.31,303
332_513183_513227,24.28,1
2212_516120_516195,22.79,346
1571_502650_502600,32.58,550
2212_516120_516193,37.90,1
2274_501501_512070,22.87,1
332_513183_513223,26.55,1
3172_511125_511126,33.44,34
304_519130_519129,11.17,1
302_519266_519072,4.87,1
437_504009_504017,39.46,8
3172_511125_511124,10.15,5
336_513312_513215,18.45,1
302_519266_519071,22.15,56
3172_511125_511123,51.66,10
336_513312_513214,30.62,408
371_517021_517026,20.75,1
2471_514382_514401,24.45,97
303_519113_519084,13.60,148
303_519113_519082,3.55,1
2212_514410_513103,42.54,1
1571_502601_502951,0.43,3
2472_518147_501050,12.31,101
385_514291_514529,13.63,1
322_512187_512033,34.93,6
3132_511472_511473,10.20,3
2241_513062_504010,17.93,1
2273_514410_501101,21.18,1
322_512187_512032,17.49,306
3132_511472_511471,13.03,32
3132_511472_511470,28.63,12
2521_518016_518082,12.71,68
385_514291_514530,27.21,1
3124_511433_511432,17.52,3
3192_511083_511061,62.62,1
131_501002_500850,40.25,1
3172_511125_511111,9.13,1
3192_511083_511062,22.80,18
352_515248_515072,13.87,1
427_502451_512021,21.07,172
385_518120_518121,23.72,370
2104_516218_502301,35.15,1
347_514194_514467,42.35,19
2243_513107_513327,42.76,83
2121_500202_513211,9.40,2
3192_511083_511054,26.39,221
271_516232_516252,6.28,2
371_517021_517030,22.57,1
1571_502601_501600,13.55,1
332_513183_513209,18.83,3
304_519130_519144,34.95,3
385_518120_518119,21.53,40
1472_501752_501802,31.16,737
355_514084_514081,30.26,1
355_514084_514083,16.18,24
2211_511034_511100,22.13,236
150_501450_501500,21.87,523
3122_511072_511173,15.13,1
3121_511399_511293,62.48,4
3124_511498_511446,17.81,14
2212_502301_514001,23.87,386
2473_515062_515049,33.31,116
2473_515062_515048,8.10,5
3124_511498_511445,15.80,7
2473_514417_514374,0.45,1
2473_515062_515046,35.79,149
2473_515143_515142,12.21,14
3411_514055_500165,0.71,1
2274_517104_517007,24.28,2
376_517058_500058,12.99,4
2473_514417_514372,35.20,313
2473_514417_514370,12.58,2
2273_501100_518077,18.34,1
2473_515062_515051,17.23,2
2473_515062_515050,24.15,2
2402_519048_500150,15.82,3
1472_500158_501700,1.15,1
3442_514359_514358,10.16,37
370_517195_517132,16.40,1
324_512160_512161,25.30,163
3372_513096_513099,3.14,2
3372_513096_513098,13.13,5
2301_512123_513016,48.82,1
3372_513096_513097,26.74,307
355_514277_514485,43.16,1
2212_516234_515145,43.34,3
2402_513131_513100,18.98,1
2212_516234_515144,35.96,329
2102_519148_519061,33.63,244
322_512120_512029,33.49,3
373_517249_517247,13.95,406
2141_515214_515041,25.21,134
2473_515062_515040,16.00,40
3124_511498_511442,13.06,18
3124_511498_511441,36.36,1
421_500106_501002,75.01,1
302_519078_519289,27.92,368
324_512160_512159,23.23,3
2121_513153_513163,22.26,435
2521_502650_515061,21.34,138
2402_513131_513133,34.23,374
2121_513153_513165,20.97,1
2521_502650_515060,7.40,29
2104_516006_516263,44.28,2
2104_516006_516262,35.08,234
2402_513131_513135,20.64,2
2301_500203_500600,19.52,1
3411_514271_514053,17.59,1
3411_514271_514054,42.16,3
2141_511282_502301,6.06,3
2801_519150_519061,39.25,95
2841_502651_514432,13.04,78
2524_515146_516085,7.89,25
150_501550_502601,14.27,2
2121_513153_513152,14.02,122
2274_512151_513015,34.74,5
2402_513131_513129,17.87,85
2473_515062_515063,32.01,3
3411_514271_514041,14.08,8
3411_514271_514042,22.42,1
2473_514415_502600,19.80,264
421_500106_502350,40.32,1
2402_513147_513303,0.24,1
131_500250_500350,34.66,1
3372_513096_513085,20.30,61
347_514405_514206,21.16,822
347_514405_514205,32.14,9
306_519112_519289,39.59,1
347_514405_514208,17.94,2
347_514405_514207,27.77,5
333_513029_513055,27.48,85
304_519132_519131,15.92,89
2212_513309_513035,33.30,425
375_517219_517221,25.93,4
3172_511383_511114,38.74,2
2301_504010_513263,22.68,1
2211_518034_518194,36.90,1
2473_514373_514368,14.29,1
243_513141_514113,25.72,18
2101_516110_516053,23.00,379
2473_516127_516128,24.40,312
304_519132_519133,24.19,249
336_513212_513166,22.06,330
2101_516110_516049,0.18,1
336_513212_513167,19.03,61
3411_514036_514326,29.60,13
3124_511433_511286,12.41,1
131_502051_502300,4.98,1
2121_512004_500100,5.91,1
2242_512100_500158,4.44,1
2104_511279_511425,11.57,1
375_517219_517229,3.88,3
2274_513279_513280,24.82,422
2211_518033_502315,0.05,1
3172_511383_511121,27.91,2
2301_504010_513251,33.98,1
377_516141_517268,10.09,4
3441_514219_514173,19.08,1
2243_514412_514150,41.58,102
2301_504010_513257,23.62,1
2243_514412_514154,24.05,29
272_513015_512037,22.76,425
437_500601_500401,29.83,730
2274_501000_519288,40.88,300
2212_514003_514558,19.52,7
2473_514373_514384,8.01,16
357_514419_514326,20.05,7
2101_516110_516055,26.07,111
2141_511417_511484,29.55,163
282_513192_512014,23.20,1
3172_511383_511117,18.80,12
2473_515187_515188,26.49,304
3172_511383_511118,26.39,98
3172_511383_511116,24.03,3
1571_502850_502750,35.66,1
375_517219_517218,7.31,1
2211_511019_515026,26.86,1
357_514545_514546,16.92,168
131_501401_501001,9.17,141
2801_519159_519157,25.09,16
357_514545_514544,8.12,82
357_514545_514543,6.52,1
2473_515142_501950,36.43,1
142_502351_512021,0.09,1
2473_515062_515025,47.30,1
2842_500164_514067,13.06,3
2842_500164_514068,24.37,1
2842_500164_514069,24.96,1
357_514545_514548,12.03,1
323_512085_512124,18.46,35
1472_501603_501703,1.78,1
2473_514415_502650,29.09,4
142_502351_512020,18.24,619
131_500250_500300,32.76,614
3141_511046_511346,29.48,2
2471_515010_515014,14.50,65
2471_515010_515018,36.60,350
2212_516120_503004,1.64,1
304_519132_519106,37.98,1
272_502100_501405,9.01,4
2141_514372_514417,9.03,15
2273_513114_500102,38.73,1
304_519132_519105,26.47,5
304_519132_519103,28.74,4
272_513015_512056,15.07,3
421_501502_501552,24.71,902
2274_517104_517009,2.01,1
2473_502601_515012,32.78,5
2121_514400_514417,33.29,9
282_513038_512081,8.37,1
3172_511378_511136,2.10,1
271_511416_511230,6.54,17
3172_511378_511130,36.33,2
3132_511272_511019,19.95,106
3172_511020_502313,1.34,1
441_502001_501951,34.16,430
2243_514028_514029,24.65,93
150_501550_502650,25.27,1
2212_513049_513309,36.18,1
3192_511053_511052,18.14,37
336_513014_513168,11.57,153
3172_511378_511129,51.92,2
2121_515161_515013,16.04,1
2121_515161_515015,27.52,1
352_515197_515213,11.56,1
3413_514021_514467,38.95,137
2473_515187_515141,15.24,2
2121_515161_515021,2.69,1
2473_515064_516081,16.59,1
2473_515064_516082,5.55,13
2212_513309_513014,27.12,65
2473_515064_516088,26.04,2
3452_514464_514463,12.80,47
3452_514464_514462,14.22,1
2101_516050_516052,29.59,339
376_517014_500058,19.33,61
3011_501405_501001,14.79,92
2243_500103_512019,11.06,2
2471_515147_515030,21.56,74
375_517219_517230,14.37,346
3192_511053_511077,19.29,241
3192_511053_511078,27.62,2
333_513053_513029,30.06,4
333_513053_513030,18.27,1
2521_513205_512054,21.04,1
2472_516011_516239,18.49,372
2521_513228_513229,25.91,203
2121_516081_511281,25.57,1
2402_500151_518030,17.30,1
3441_514071_514174,25.71,1
272_519022_516079,14.84,99
2242_514312_513233,16.90,104
352_515197_515244,3.53,1
318_511133_511132,28.15,5
311_511031_511346,36.22,1
2104_516148_516255,14.46,8
2521_513228_513230,12.18,5
2104_516006_516251,24.08,1
243_514097_513162,22.61,68
333_513053_513044,8.25,1
2212_518049_514137,28.89,435
2102_519148_519022,27.60,40
2242_514312_513219,1.89,1
375_517187_517174,33.31,109
2242_514312_513220,5.76,1
3191_502305_502314,8.22,6
272_512207_512123,27.48,359
243_514097_513160,38.11,1
2121_513253_513251,19.24,19
2242_514126_514314,17.13,86
2521_515113_515114,22.37,182
333_513053_513052,20.59,114
2274_513280_513279,10.56,124
333_513053_513051,27.97,7
2841_503007_514233,31.52,3
2471_515147_515069,20.89,1
2121_513253_513258,35.80,12
2212_515145_515030,37.92,2
2121_513253_513257,32.41,308
2841_514083_514232,43.27,2
333_513053_513054,17.17,339
333_513053_513055,17.56,7
2402_519049_519034,23.30,332
2402_519049_519035,22.00,2
2402_514115_514114,19.41,75
2402_514115_514116,46.66,161
2101_516049_516051,13.66,69
2121_513253_513261,37.44,1
2104_516006_516213,1.40,1
2212_515145_515029,21.46,353
3371_513082_513083,37.01,331
2402_519049_519048,21.47,50
2841_514076_514186,11.22,1
2212_513290_518147,21.82,1
271_511323_511321,28.20,61
2273_513035_513014,19.80,1
357_514326_514419,21.65,7
332_513164_513183,30.97,14
2472_503001_518051,29.53,7
302_519289_519080,0.35,1
282_513222_513291,19.95,260
3123_511286_511388,11.98,65
2101_500751_501552,11.52,139
2141_500160_515026,0.44,1
306_519079_519112,12.99,43
3131_511481_511480,17.44,51
140_501301_501403,10.07,2
2401_514345_514347,32.27,76
2472_503001_518061,9.82,139
2273_514010_501100,51.22,1
2212_518051_518049,35.98,390
282_513194_513147,21.56,1
2102_516238_516212,23.97,312
2274_513280_513270,0.68,1
2473_514368_514381,13.74,44
2473_515132_502600,15.58,2
3172_502313_511020,33.52,15
427_519270_501651,26.04,59
3131_511481_511479,25.68,1
282_514313_513222,31.95,273
2841_514055_514056,31.18,395
3141_511241_502302,13.00,67
3192_511074_511187,17.77,2
2841_514055_514054,36.15,41
2121_513251_512209,0.24,1
3721_517203_517150,9.93,13
2101_516079_519022,21.58,329
140_501250_501450,22.22,3
375_517187_517188,30.00,264
2141_500160_515061,32.43,1
2301_513263_513267,21.52,2
2473_516081_515153,14.98,1
2402_519054_519047,25.19,383
3422_500164_514403,19.41,8
3413_514051_514050,9.27,10
306_519070_519071,18.74,262
2273_518027_518153,23.73,351
3442_514559_514163,18.34,6
2841_502700_514415,48.43,2
3442_514559_514161,15.88,225
3442_514559_514162,14.99,8
3413_514051_514053,23.04,5
3413_514051_514052,14.28,208
2402_519054_519045,21.12,59
306_519070_519068,8.25,93
2473_514368_514369,37.35,184
131_504009_502000,25.47,2
352_515197_515198,17.33,92
2473_516081_515140,11.97,1
131_500650_500700,13.30,65
2524_512022_512023,24.16,656
2524_512022_512021,7.61,2
3011_512133_518001,29.30,12
1571_502701_502651,13.07,74
2243_513256_500100,23.04,91
2274_501501_501451,9.94,182
2401_514389_514387,33.56,82
2121_514367_514374,46.90,1
431_502101_501951,33.64,321
2121_514367_514370,16.33,1
2473_516086_514415,34.48,1
3171_511020_502302,8.68,154
2104_511423_511301,13.77,1
2471_517013_517012,9.17,103
302_519289_519043,23.77,360
3411_514538_514048,12.38,75
272_513264_512117,20.52,6
243_514155_514156,19.82,173
2401_514389_514391,18.92,274
427_502400_512001,20.70,326
243_514155_514154,9.23,77
142_514213_501500,2.71,1
2401_514389_514393,17.82,1
3411_514538_514049,24.33,413
2273_516017_516270,43.54,296
2121_514367_514365,1.64,3
3122_511172_511353,4.46,1
3191_511208_511209,60.62,1
3191_511208_511207,40.73,10
3411_514027_514554,19.71,546
131_500601_500650,49.46,1
2524_518085_515171,2.64,1
2242_514154_514133,40.33,4
2841_514236_514271,13.93,46
272_516054_511243,7.46,1
3452_514464_514451,26.94,4
3192_511048_511051,6.28,1
3192_511048_511050,23.95,1
3452_514464_514450,21.47,220
2242_512100_512208,20.06,333
2273_518023_516044,31.60,1
282_518135_518077,22.83,1
2301_500750_500850,23.79,597
302_519289_519069,2.66,2
332_513164_513166,12.88,1
332_513164_513167,15.22,15
2841_502700_514470,29.22,1
140_501350_501500,12.98,3
427_502400_512023,11.40,172
427_502400_512022,29.21,2
2141_500160_515022,19.97,1
2472_518063_516010,17.19,53
2121_514099_504008,23.73,1
3192_511048_511076,21.70,3
1571_502601_502651,29.39,679
3413_514195_514052,27.00,2
2273_513256_500101,20.36,284
3413_514195_514055,52.60,1
3411_514538_514051,23.82,3
3411_514538_514050,25.38,8
302_519289_519079,0.76,1
302_519289_519078,24.20,80
2524_500951_500851,10.47,259
243_513160_513161,34.74,128
2274_517108_519030,8.44,1
3192_511048_511070,16.82,83
2243_513140_514010,29.18,1
3192_511048_511073,17.78,238
2521_513205_512115,25.31,211
2521_513149_514282,1.92,1
2274_517108_519028,13.31,2
2524_512020_502951,54.35,1
3192_511067_511463,18.26,11
357_514547_514249,10.96,1
2274_517108_519027,18.29,398
2273_500102_516043,10.17,1
357_514489_514484,4.58,20
243_500155_514401,28.22,152
2273_500102_516047,18.91,2
282_514313_513291,25.75,5
2242_514128_514126,20.60,25
271_511491_511408,31.78,2
243_513160_513159,11.86,55
2841_514041_514042,13.92,387
140_501350_501550,35.76,1
2121_514001_511283,35.09,3
2121_514001_511282,23.78,360
2121_514001_511281,10.26,6
2211_518046_516266,22.57,1
2211_518046_516267,18.67,1
357_514489_514490,7.23,138
1472_501752_501700,11.82,241
2211_516094_516264,7.80,1
357_514489_514491,14.57,2
318_511337_511134,19.44,14
3191_511208_511245,52.13,1
2273_500102_516037,10.22,2
282_500101_512034,35.39,4
311_511196_511195,8.55,118
2121_514001_511275,29.90,1
2102_501400_516215,9.91,1
3372_513096_513101,11.30,1
1571_502601_502600,11.54,95
3372_513096_513106,28.63,1
2212_514012_514010,30.08,484
2211_516089_515026,31.09,1
142_501351_500950,14.87,184
2473_500154_515142,24.10,2
2273_500102_516025,38.60,2
2141_515012_515061,16.90,6
243_513159_513158,12.10,49
2141_511484_515026,5.29,1
282_513192_500102,0.18,1
3132_511270_511269,5.15,38
131_502300_501651,66.65,1
3124_511498_511499,17.34,119
2102_511105_516130,3.03,1
243_513159_513160,23.21,181
2121_515010_515238,35.61,1
2801_518071_518180,28.83,12
441_502000_502050,25.09,466
2212_514012_514014,20.38,110
2102_501400_516219,1.93,1
2121_514001_511298,0.63,1
3132_511270_511272,4.79,1
2102_501400_516217,17.30,3
3132_511270_511271,19.74,243
2241_513106_514014,64.52,2
3122_511072_511290,6.32,1
2141_511317_511479,33.39,1
272_513264_512195,30.74,2
333_513051_513275,28.55,2
282_513194_513193,14.21,44
3124_511498_511488,11.62,2
2842_502700_514379,12.15,3
2102_516238_516237,20.02,87
347_514020_500156,23.92,250
2402_513303_513122,5.57,50
306_519184_519181,34.42,1
376_517064_517152,25.25,390
282_513101_513037,25.89,4
243_514153_514152,19.89,77
243_514153_514154,28.86,178
2473_502601_515061,19.95,275
306_519184_519183,14.01,76
322_512062_512215,6.65,23
306_519184_519185,13.25,246
373_517249_517162,0.56,1
371_517016_517014,17.27,141
333_513051_513283,26.42,1
3011_501001_501502,30.73,1
131_500350_500300,13.84,177
318_511016_502313,16.54,51
3133_511100_511033,24.77,102
322_512120_512064,17.10,45
373_517249_517165,19.79,17
2401_514347_514397,21.98,1
2102_511102_511239,22.23,10
452_502851_503005,3.79,1
2521_502650_515122,44.04,1
2211_516245_516093,25.07,369
3721_517224_517278,0.14,1
2801_518131_518126,2.79,71
2121_514369_514080,16.63,1
376_517064_517172,19.07,27
2273_516043_516270,3.93,65
441_501300_501350,35.95,401
2243_513326_500203,17.00,143
353_515191_514301,28.04,1
272_500600_516071,42.36,1
377_516141_517200,6.71,3
322_512120_512089,10.49,1
2301_513254_500103,16.48,17
2242_514128_514130,25.35,381
3191_511213_511181,22.65,1
2402_500150_514156,22.21,78
2211_511034_511223,19.42,31
2101_519025_519142,19.90,345
2301_500850_500951,38.95,373
4272_519270_501651,28.75,39
353_514381_514305,29.26,57
1571_501003_501403,38.39,626
271_511423_511098,12.62,1
2141_514372_514541,34.41,99
282_518156_518136,2.83,1
2212_516171_516170,22.12,64
3413_514553_514050,18.20,167
3351_513240_513241,14.78,428
2121_513211_513032,21.56,312
3192_511069_511187,12.56,23
2524_502901_518037,33.29,1
282_513192_512181,31.83,1
336_513014_513215,17.78,12
2101_516177_516060,0.34,1
3192_511069_511183,32.13,203
2471_515019_515017,26.78,1
2473_511315_516233,14.74,2
2471_515019_515015,41.03,9
3411_514036_514246,23.15,451
271_511491_511484,23.28,2
2243_514031_514322,10.12,1
2101_516177_516056,30.07,308
3172_502304_511493,18.05,1
131_500201_500251,11.94,194
304_519099_519098,12.82,64
304_519099_519097,27.13,1
3351_513240_513239,9.75,161
2471_515019_515011,39.14,425
2121_513153_513251,40.36,1
2273_519016_519018,33.56,340
357_514482_514246,20.28,159
385_500167_514369,17.59,1
282_513038_512134,18.25,4
2212_516171_516169,25.03,1
2401_514347_514345,28.76,337
2212_516171_516168,20.90,1
3191_511208_511087,47.60,217
311_511031_511255,19.28,133
421_500106_502450,24.37,3
2301_501501_512008,34.51,1
2301_513258_513050,18.81,1
2212_516138_516192,19.78,4
3121_511399_511394,10.40,97
2274_513279_512008,3.89,62
2212_516138_516194,21.08,322
2273_519016_519020,31.33,4
305_519041_512178,4.64,1
373_517163_517076,29.64,26
2104_519026_519290,13.99,80
2104_502301_516147,36.04,1
2241_513048_513062,0.32,1
3192_511076_511078,6.04,1
376_517015_517060,32.88,4
2141_511489_511469,8.35,3
3452_514134_514347,35.09,158
2242_514080_500152,33.08,2
2211_511099_511468,27.70,246
2212_511281_511275,17.98,1
333_513283_513293,17.63,1
333_513283_513294,1.67,1
3191_511257_511252,29.51,144
2242_514080_512133,9.97,1
334_513067_513111,0.23,1
376_517015_517059,25.94,80
2101_516177_516054,25.72,60
2121_513211_513040,17.63,11
271_511491_511490,14.95,61
2524_515088_515087,15.57,268
3192_511076_511081,2.52,1
2471_515019_515007,29.73,2
2212_513049_513252,13.53,114
2841_514025_514554,19.85,1
2471_515019_515009,13.75,5
3191_511213_511215,36.55,119
2121_512004_512200,44.43,239
3121_511399_511372,18.32,299
2241_514012_514399,40.58,7
3191_511213_511212,13.59,65
2273_516022_516279,42.25,234
421_500106_502400,0.05,1
3192_511076_511050,21.24,9
2243_513309_513014,24.74,24
3192_511076_511051,19.63,309
3192_511076_511052,17.96,1
2274_513279_512070,24.74,1
302_519078_519112,25.66,1
2273_502103_516022,34.63,1
2141_514400_514370,23.24,159
2273_502103_516020,51.42,2
2212_516171_516120,24.88,1
357_514482_514206,21.22,1
2524_502901_518085,7.60,50
2121_515012_516107,10.17,2
243_514099_514098,19.44,31
2273_518031_501150,15.55,93
452_502751_503005,17.92,26
2141_514400_514367,25.69,15
243_514099_514096,7.59,1
2274_517208_517113,0.06,1
